Landtagswahl 1999, 07.03.1999 (Bericht wurde generiert am 16.08.2013 um 11:08)
Bezirk_Id;Bezirk;Gemeinde_Id;Gemeinde;Wahlberechtigte männlich;Wahlberechtigte weiblich;Auslandstiroler Wahlberechtigte männlich;Auslandstiroler Wahlberechtigte weiblich;Wahlberechtigte gesamt;Abgegebene Stimmen;Wahlbeteiligung;Gültige Stimmen;Ungültige Stimmen;Nr./Wählergruppe1;Name/Wählergruppe1;Stimmen/Wählergruppe1;Prozente/Wählergruppe1;Nr./Wählergruppe2;Name/Wählergruppe2;Stimmen/Wählergruppe2;Prozente/Wählergruppe2;Nr./Wählergruppe3;Name/Wählergruppe3;Stimmen/Wählergruppe3;Prozente/Wählergruppe3;Nr./Wählergruppe4;Name/Wählergruppe4;Stimmen/Wählergruppe4;Prozente/Wählergruppe4;Nr./Wählergruppe5;Name/Wählergruppe5;Stimmen/Wählergruppe5;Prozente/Wählergruppe5;Nr./Wählergruppe6;Name/Wählergruppe6;Stimmen/Wählergruppe6;Prozente/Wählergruppe6;
703;Innsbruck-Land;70323;Kolsassberg;239;255;0;0;494;401;81,17;373;28;1;VP Tirol;200;53,62;2;SPÖ Tirol;61;16,35;3;FPÖ;80;21,45;4;GRÜNE;18;4,83;5;LIF;14;3,75;
703;Innsbruck-Land;70325;Lans;314;301;0;0;615;507;82,44;483;24;1;VP Tirol;212;43,89;2;SPÖ Tirol;67;13,87;3;FPÖ;82;16,98;4;GRÜNE;99;20,50;5;LIF;23;4,76;
703;Innsbruck-Land;70326;Leutasch;665;719;0;0;1384;1047;75,65;964;83;1;VP Tirol;564;58,51;2;SPÖ Tirol;104;10,79;3;FPÖ;208;21,58;4;GRÜNE;55;5,71;5;LIF;33;3,42;
703;Innsbruck-Land;70327;Matrei am Brenner;357;381;0;0;738;645;87,40;606;39;1;VP Tirol;258;42,57;2;SPÖ Tirol;203;33,50;3;FPÖ;77;12,71;4;GRÜNE;52;8,58;5;LIF;16;2,64;
703;Innsbruck-Land;70328;Mieders;447;491;0;0;938;780;83,16;728;52;1;VP Tirol;330;45,33;2;SPÖ Tirol;139;19,09;3;FPÖ;143;19,64;4;GRÜNE;84;11,54;5;LIF;32;4,40;
703;Innsbruck-Land;70329;Mils;1336;1375;0;0;2711;2286;84,32;2135;151;1;VP Tirol;841;39,39;2;SPÖ Tirol;400;18,74;3;FPÖ;492;23,04;4;GRÜNE;268;12,55;5;LIF;134;6,28;
703;Innsbruck-Land;70330;Mühlbachl;445;472;0;0;917;803;87,57;747;56;1;VP Tirol;418;55,96;2;SPÖ Tirol;181;24,23;3;FPÖ;100;13,39;4;GRÜNE;40;5,35;5;LIF;8;1,07;
703;Innsbruck-Land;70331;Mutters;684;741;0;0;1425;1171;82,18;1099;72;1;VP Tirol;508;46,22;2;SPÖ Tirol;193;17,56;3;FPÖ;191;17,38;4;GRÜNE;170;15,47;5;LIF;37;3,37;
703;Innsbruck-Land;70332;Natters;654;681;0;0;1335;1098;82,25;1031;67;1;VP Tirol;454;44,03;2;SPÖ Tirol;195;18,91;3;FPÖ;175;16,97;4;GRÜNE;155;15,03;5;LIF;52;5,04;
703;Innsbruck-Land;70333;Navis;684;686;0;0;1370;1199;87,52;1117;82;1;VP Tirol;675;60,43;2;SPÖ Tirol;176;15,76;3;FPÖ;206;18,44;4;GRÜNE;49;4,39;5;LIF;11;0,98;
