Landtagswahl 1994, 13.03.1994 (Bericht wurde generiert am 16.08.2013 um 11:09)
Bezirk_Id;Bezirk;Gemeinde_Id;Gemeinde;Wahlberechtigte männlich;Wahlberechtigte weiblich;Auslandstiroler Wahlberechtigte männlich;Auslandstiroler Wahlberechtigte weiblich;Wahlberechtigte gesamt;Abgegebene Stimmen;Wahlbeteiligung;Gültige Stimmen;Ungültige Stimmen;Nr./Wählergruppe1;Name/Wählergruppe1;Stimmen/Wählergruppe1;Prozente/Wählergruppe1;Nr./Wählergruppe2;Name/Wählergruppe2;Stimmen/Wählergruppe2;Prozente/Wählergruppe2;Nr./Wählergruppe3;Name/Wählergruppe3;Stimmen/Wählergruppe3;Prozente/Wählergruppe3;Nr./Wählergruppe4;Name/Wählergruppe4;Stimmen/Wählergruppe4;Prozente/Wählergruppe4;Nr./Wählergruppe5;Name/Wählergruppe5;Stimmen/Wählergruppe5;Prozente/Wählergruppe5;Nr./Wählergruppe6;Name/Wählergruppe6;Stimmen/Wählergruppe6;Prozente/Wählergruppe6;Nr./Wählergruppe7;Name/Wählergruppe7;Stimmen/Wählergruppe7;Prozente/Wählergruppe7;Nr./Wählergruppe8;Name/Wählergruppe8;Stimmen/Wählergruppe8;Prozente/Wählergruppe8;
703;Innsbruck-Land;70361;Unterperfuss;60;84;0;0;144;121;84,03;106;15;1;VP Tirol;50;47,17;2;SPÖ;26;24,53;3;FPÖ;15;14,15;4;Grüne;3;2,83;5;DU;11;10,38;6;Liberales Forum;1;0,94;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
703;Innsbruck-Land;70362;Vals;202;184;0;0;386;369;95,60;327;42;1;VP Tirol;243;74,31;2;SPÖ;32;9,79;3;FPÖ;21;6,42;4;Grüne;16;4,89;5;DU;6;1,83;6;Liberales Forum;6;1,83;7;VGÖ;2;0,61;8;ÖNP;1;0,31;
703;Innsbruck-Land;70364;Völs;2283;2552;0;0;4835;4293;88,79;3906;387;1;VP Tirol;1340;34,31;2;SPÖ;811;20,76;3;FPÖ;636;16,28;4;Grüne;736;18,84;5;DU;101;2,59;6;Liberales Forum;239;6,12;7;VGÖ;16;0,41;8;ÖNP;27;0,69;
703;Innsbruck-Land;70365;Volders;1181;1301;0;0;2482;2271;91,50;2033;238;1;VP Tirol;915;45,01;2;SPÖ;348;17,12;3;FPÖ;467;22,97;4;Grüne;187;9,20;5;DU;34;1,67;6;Liberales Forum;64;3,15;7;VGÖ;7;0,34;8;ÖNP;11;0,54;
703;Innsbruck-Land;70366;Wattenberg;222;211;0;0;433;415;95,84;394;21;1;VP Tirol;216;54,82;2;SPÖ;20;5,08;3;FPÖ;113;28,68;4;Grüne;33;8,38;5;DU;7;1,78;6;Liberales Forum;4;1,02;7;VGÖ;0;0,00;8;ÖNP;1;0,25;
703;Innsbruck-Land;70367;Wattens;2320;2763;0;0;5083;4572;89,95;4231;341;1;VP Tirol;1552;36,68;2;SPÖ;953;22,52;3;FPÖ;1094;25,86;4;Grüne;417;9,86;5;DU;52;1,23;6;Liberales Forum;125;2,95;7;VGÖ;12;0,28;8;ÖNP;26;0,61;
703;Innsbruck-Land;70368;Wildermieming;231;254;0;0;485;430;88,66;396;34;1;VP Tirol;205;51,77;2;SPÖ;92;23,23;3;FPÖ;32;8,08;4;Grüne;47;11,87;5;DU;6;1,52;6;Liberales Forum;14;3,54;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
703;Innsbruck-Land;70369;Zirl;1773;1969;0;0;3742;3347;89,44;3002;345;1;VP Tirol;995;33,14;2;SPÖ;654;21,79;3;FPÖ;588;19,59;4;Grüne;431;14,36;5;DU;98;3,26;6;Liberales Forum;203;6,76;7;VGÖ;15;0,50;8;ÖNP;18;0,60;
704;Kitzbühel;70401;Aurach bei Kitzbühel;398;440;0;0;838;661;78,88;620;41;1;VP Tirol;320;51,61;2;SPÖ;122;19,68;3;FPÖ;81;13,06;4;Grüne;51;8,23;5;DU;36;5,81;6;Liberales Forum;10;1,61;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
704;Kitzbühel;70402;Brixen im Thale;839;902;0;0;1741;1570;90,18;1453;117;1;VP Tirol;761;52,37;2;SPÖ;338;23,26;3;FPÖ;182;12,53;4;Grüne;105;7,23;5;DU;33;2,27;6;Liberales Forum;34;2,34;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
704;Kitzbühel;70403;Fieberbrunn;1428;1523;0;0;2951;2618;88,72;2423;195;1;VP Tirol;1114;45,98;2;SPÖ;693;28,60;3;FPÖ;341;14,07;4;Grüne;169;6,97;5;DU;41;1,69;6;Liberales Forum;65;2,68;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
704;Kitzbühel;70404;Going am Wilden Kaiser;512;526;0;0;1038;915;88,15;835;80;1;VP Tirol;362;43,35;2;SPÖ;143;17,13;3;FPÖ;186;22,28;4;Grüne;91;10,90;5;DU;34;4,07;6;Liberales Forum;19;2,28;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
704;Kitzbühel;70405;Hochfilzen;406;412;0;0;818;739;90,34;692;47;1;VP Tirol;259;37,43;2;SPÖ;311;44,94;3;FPÖ;78;11,27;4;Grüne;30;4,34;5;DU;3;0,43;6;Liberales Forum;11;1,59;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
704;Kitzbühel;70406;Hopfgarten im Brixental;1792;1975;0;0;3767;3346;88,82;3124;222;1;VP Tirol;1634;52,30;2;SPÖ;571;18,28;3;FPÖ;558;17,86;4;Grüne;226;7,23;5;DU;62;1,98;6;Liberales Forum;73;2,34;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
704;Kitzbühel;70407;Itter;346;371;0;0;717;631;88,01;593;38;1;VP Tirol;310;52,28;2;SPÖ;112;18,89;3;FPÖ;95;16,02;4;Grüne;53;8,94;5;DU;12;2,02;6;Liberales Forum;11;1,85;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
704;Kitzbühel;70408;Jochberg;537;613;0;0;1150;1011;87,91;933;78;1;VP Tirol;367;39,34;2;SPÖ;230;24,65;3;FPÖ;214;22,94;4;Grüne;64;6,86;5;DU;37;3,97;6;Liberales Forum;21;2,25;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
704;Kitzbühel;70409;Kirchberg in Tirol;1561;1712;0;0;3273;2764;84,45;2574;190;1;VP Tirol;1072;41,65;2;SPÖ;740;28,75;3;FPÖ;432;16,78;4;Grüne;185;7,19;5;DU;76;2,95;6;Liberales Forum;69;2,68;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
704;Kitzbühel;70410;Kirchdorf in Tirol;1085;1149;0;0;2234;2001;89,57;1884;117;1;VP Tirol;852;45,22;2;SPÖ;362;19,21;3;FPÖ;414;21,97;4;Grüne;151;8,01;5;DU;57;3,03;6;Liberales Forum;48;2,55;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
704;Kitzbühel;70411;Kitzbühel;2810;3500;0;0;6310;4920;77,97;4607;313;1;VP Tirol;1580;34,30;2;SPÖ;979;21,25;3;FPÖ;972;21,10;4;Grüne;576;12,50;5;DU;267;5,80;6;Liberales Forum;233;5,06;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
704;Kitzbühel;70412;Kössen;1176;1269;0;0;2445;2182;89,24;2065;117;1;VP Tirol;1254;60,73;2;SPÖ;203;9,83;3;FPÖ;375;18,16;4;Grüne;134;6,49;5;DU;63;3,05;6;Liberales Forum;36;1,74;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
704;Kitzbühel;70413;Oberndorf in Tirol;627;640;0;0;1267;1120;88,40;1059;61;1;VP Tirol;453;42,78;2;SPÖ;269;25,40;3;FPÖ;174;16,43;4;Grüne;87;8,22;5;DU;43;4,06;6;Liberales Forum;33;3,12;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
704;Kitzbühel;70414;Reith bei Kitzbühel;476;534;0;0;1010;817;80,89;779;38;1;VP Tirol;368;47,24;2;SPÖ;145;18,61;3;FPÖ;143;18,36;4;Grüne;67;8,60;5;DU;29;3,72;6;Liberales Forum;27;3,47;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
704;Kitzbühel;70418;Schwendt;239;215;0;0;454;382;84,14;375;7;1;VP Tirol;244;65,07;2;SPÖ;44;11,73;3;FPÖ;42;11,20;4;Grüne;30;8,00;5;DU;14;3,73;6;Liberales Forum;1;0,27;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
704;Kitzbühel;70415;St. Jakob in Haus;209;215;0;0;424;387;91,27;369;18;1;VP Tirol;171;46,34;2;SPÖ;97;26,29;3;FPÖ;40;10,84;4;Grüne;34;9,21;5;DU;9;2,44;6;Liberales Forum;18;4,88;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
704;Kitzbühel;70416;St. Johann in Tirol;2405;2843;0;0;5248;4437;84,55;4131;306;1;VP Tirol;1602;38,78;2;SPÖ;889;21,52;3;FPÖ;805;19,49;4;Grüne;485;11,74;5;DU;194;4,70;6;Liberales Forum;156;3,78;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
704;Kitzbühel;70417;St. Ulrich am Pillersee;431;453;0;0;884;784;88,69;744;40;1;VP Tirol;500;67,20;2;SPÖ;88;11,83;3;FPÖ;77;10,35;4;Grüne;56;7,53;5;DU;6;0,81;6;Liberales Forum;17;2,28;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
704;Kitzbühel;70419;Waidring;611;619;0;0;1230;1124;91,38;1058;66;1;VP Tirol;556;52,55;2;SPÖ;196;18,53;3;FPÖ;164;15,50;4;Grüne;100;9,45;5;DU;26;2,46;6;Liberales Forum;16;1,51;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
704;Kitzbühel;70420;Westendorf;1157;1210;0;0;2367;2178;92,02;1966;212;1;VP Tirol;997;50,71;2;SPÖ;374;19,02;3;FPÖ;344;17,50;4;Grüne;140;7,12;5;DU;55;2,80;6;Liberales Forum;56;2,85;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70501;Alpbach;797;802;0;0;1599;1442;90,18;1340;102;1;VP Tirol;897;66,94;2;SPÖ;75;5,60;3;FPÖ;201;15,00;4;Grüne;89;6,64;5;DU;47;3,51;6;Liberales Forum;31;2,31;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70502;Angath;266;299;0;0;565;478;84,60;457;21;1;VP Tirol;162;35,45;2;SPÖ;120;26,26;3;FPÖ;112;24,51;4;Grüne;44;9,63;5;DU;9;1,97;6;Liberales Forum;10;2,19;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70528;Angerberg;525;517;0;0;1042;917;88,00;846;71;1;VP Tirol;373;44,09;2;SPÖ;136;16,08;3;FPÖ;200;23,64;4;Grüne;75;8,87;5;DU;32;3,78;6;Liberales Forum;30;3,55;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70503;Bad Häring;742;858;0;0;1600;1469;91,81;1360;109;1;VP Tirol;388;28,53;2;SPÖ;533;39,19;3;FPÖ;225;16,54;4;Grüne;151;11,10;5;DU;33;2,43;6;Liberales Forum;30;2,21;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70504;Brandenberg;540;550;0;0;1090;996;91,38;873;123;1;VP Tirol;468;53,61;2;SPÖ;193;22,11;3;FPÖ;138;15,81;4;Grüne;49;5,61;5;DU;13;1,49;6;Liberales Forum;12;1,37;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70505;Breitenbach am Inn;961;1020;0;0;1981;1869;94,35;1673;196;1;VP Tirol;917;54,81;2;SPÖ;277;16,56;3;FPÖ;273;16,32;4;Grüne;134;8,01;5;DU;31;1,85;6;Liberales Forum;41;2,45;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70506;Brixlegg;936;1011;0;0;1947;1704;87,52;1542;162;1;VP Tirol;609;39,49;2;SPÖ;332;21,53;3;FPÖ;365;23,67;4;Grüne;142;9,21;5;DU;41;2,66;6;Liberales Forum;53;3,44;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70508;Ebbs;1511;1532;0;0;3043;2747;90,27;2459;288;1;VP Tirol;1077;43,80;2;SPÖ;367;14,92;3;FPÖ;640;26,03;4;Grüne;244;9,92;5;DU;77;3,13;6;Liberales Forum;54;2,20;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70509;Ellmau;713;823;0;0;1536;1360;88,54;1242;118;1;VP Tirol;501;40,34;2;SPÖ;154;12,40;3;FPÖ;342;27,54;4;Grüne;97;7,81;5;DU;114;9,18;6;Liberales Forum;34;2,74;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70510;Erl;435;451;0;0;886;786;88,71;723;63;1;VP Tirol;449;62,10;2;SPÖ;122;16,87;3;FPÖ;81;11,20;4;Grüne;39;5,39;5;DU;21;2,90;6;Liberales Forum;11;1,52;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70511;Kirchbichl;1726;1903;0;0;3629;3183;87,71;2935;248;1;VP Tirol;832;28,35;2;SPÖ;1087;37,04;3;FPÖ;580;19,76;4;Grüne;287;9,78;5;DU;65;2,21;6;Liberales Forum;84;2,86;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70512;Kramsach;1378;1451;0;0;2829;2514;88,87;2242;272;1;VP Tirol;824;36,75;2;SPÖ;606;27,03;3;FPÖ;422;18,82;4;Grüne;280;12,49;5;DU;53;2,36;6;Liberales Forum;57;2,54;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70513;Kufstein;4405;5459;0;0;9864;8555;86,73;7706;849;1;VP Tirol;2556;33,17;2;SPÖ;1560;20,24;3;FPÖ;1913;24,82;4;Grüne;1063;13,79;5;DU;266;3,45;6;Liberales Forum;348;4,52;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70514;Kundl;1203;1289;0;0;2492;2285;91,69;2057;228;1;VP Tirol;835;40,59;2;SPÖ;590;28,68;3;FPÖ;361;17,55;4;Grüne;184;8,95;5;DU;45;2,19;6;Liberales Forum;42;2,04;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70515;Langkampfen;1196;1279;0;0;2475;2197;88,77;1998;199;1;VP Tirol;741;37,09;2;SPÖ;479;23,97;3;FPÖ;415;20,77;4;Grüne;206;10,31;5;DU;105;5,26;6;Liberales Forum;52;2,60;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70516;Mariastein;67;72;0;0;139;128;92,09;118;10;1;VP Tirol;68;57,63;2;SPÖ;16;13,56;3;FPÖ;16;13,56;4;Grüne;9;7,63;5;DU;6;5,08;6;Liberales Forum;3;2,54;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70517;Münster;858;889;0;0;1747;1595;91,30;1417;178;1;VP Tirol;632;44,60;2;SPÖ;376;26,53;3;FPÖ;221;15,60;4;Grüne;118;8,33;5;DU;33;2,33;6;Liberales Forum;37;2,61;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70518;Niederndorf;736;782;0;0;1518;1383;91,11;1269;114;1;VP Tirol;702;55,32;2;SPÖ;91;7,17;3;FPÖ;293;23,09;4;Grüne;110;8,67;5;DU;45;3,55;6;Liberales Forum;28;2,21;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70519;Niederndorferberg;210;202;0;0;412;341;82,77;309;32;1;VP Tirol;168;54,37;2;SPÖ;19;6,15;3;FPÖ;91;29,45;4;Grüne;18;5,83;5;DU;7;2,27;6;Liberales Forum;6;1,94;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70520;Radfeld;559;578;0;0;1137;1033;90,85;932;101;1;VP Tirol;382;40,99;2;SPÖ;185;19,85;3;FPÖ;235;25,21;4;Grüne;81;8,69;5;DU;22;2,36;6;Liberales Forum;27;2,90;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70521;Rattenberg;167;206;0;0;373;335;89,81;304;31;1;VP Tirol;122;40,13;2;SPÖ;49;16,12;3;FPÖ;90;29,61;4;Grüne;31;10,20;5;DU;3;0,99;6;Liberales Forum;9;2,96;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70522;Reith im Alpbachtal;847;891;0;0;1738;1559;89,70;1384;175;1;VP Tirol;738;53,32;2;SPÖ;195;14,09;3;FPÖ;291;21,03;4;Grüne;95;6,86;5;DU;29;2,10;6;Liberales Forum;36;2,60;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70523;Rettenschöss;150;141;0;0;291;259;89,00;240;19;1;VP Tirol;172;71,67;2;SPÖ;17;7,08;3;FPÖ;44;18,33;4;Grüne;4;1,67;5;DU;2;0,83;6;Liberales Forum;1;0,42;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70524;Scheffau am Wilden Kaiser;351;388;0;0;739;667;90,26;616;51;1;VP Tirol;348;56,49;2;SPÖ;62;10,06;3;FPÖ;120;19,48;4;Grüne;49;7,95;5;DU;24;3,90;6;Liberales Forum;13;2,11;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70525;Schwoich;733;716;0;0;1449;1285;88,68;1179;106;1;VP Tirol;594;50,38;2;SPÖ;211;17,90;3;FPÖ;216;18,32;4;Grüne;107;9,08;5;DU;27;2,29;6;Liberales Forum;24;2,04;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70526;Söll;1048;1067;0;0;2115;1891;89,41;1704;187;1;VP Tirol;921;54,05;2;SPÖ;263;15,43;3;FPÖ;296;17,37;4;Grüne;126;7,39;5;DU;53;3,11;6;Liberales Forum;45;2,64;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70527;Thiersee;919;876;0;0;1795;1636;91,14;1484;152;1;VP Tirol;878;59,16;2;SPÖ;188;12,67;3;FPÖ;249;16,78;4;Grüne;100;6,74;5;DU;38;2,56;6;Liberales Forum;31;2,09;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70529;Walchsee;464;544;0;0;1008;913;90,58;856;57;1;VP Tirol;441;51,52;2;SPÖ;60;7,01;3;FPÖ;186;21,73;4;Grüne;57;6,66;5;DU;87;10,16;6;Liberales Forum;25;2,92;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70530;Wildschönau;1290;1323;0;0;2613;2339;89,51;2165;174;1;VP Tirol;1496;69,10;2;SPÖ;129;5,96;3;FPÖ;327;15,10;4;Grüne;94;4,34;5;DU;94;4,34;6;Liberales Forum;25;1,15;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
705;Kufstein;70531;Wörgl;3216;3853;0;0;7069;6375;90,18;5628;747;1;VP Tirol;1548;27,51;2;SPÖ;1922;34,15;3;FPÖ;1107;19,67;4;Grüne;705;12,53;5;DU;134;2,38;6;Liberales Forum;212;3,77;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70601;Faggen;95;90;0;0;185;176;95,14;172;4;1;VP Tirol;127;73,84;2;SPÖ;16;9,30;3;FPÖ;20;11,63;4;Grüne;6;3,49;5;DU;1;0,58;6;Liberales Forum;2;1,16;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70602;Fendels;77;78;0;0;155;151;97,42;140;11;1;VP Tirol;116;82,86;2;SPÖ;11;7,86;3;FPÖ;12;8,57;4;Grüne;1;0,71;5;DU;0;0,00;6;Liberales Forum;0;0,00;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70603;Fiss;267;251;0;0;518;498;96,14;464;34;1;VP Tirol;371;79,96;2;SPÖ;20;4,31;3;FPÖ;13;2,80;4;Grüne;20;4,31;5;DU;31;6,68;6;Liberales Forum;9;1,94;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70604;Fließ;933;986;0;0;1919;1686;87,86;1576;110;1;VP Tirol;1034;65,61;2;SPÖ;360;22,84;3;FPÖ;94;5,96;4;Grüne;65;4,12;5;DU;12;0,76;6;Liberales Forum;11;0,70;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70605;Flirsch;327;314;0;0;641;591;92,20;534;57;1;VP Tirol;282;52,81;2;SPÖ;127;23,78;3;FPÖ;54;10,11;4;Grüne;43;8,05;5;DU;9;1,69;6;Liberales Forum;19;3,56;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70606;Galtür;245;276;0;0;521;469;90,02;441;28;1;VP Tirol;365;82,77;2;SPÖ;17;3,85;3;FPÖ;28;6,35;4;Grüne;11;2,49;5;DU;17;3,85;6;Liberales Forum;3;0,68;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70607;Grins;409;425;0;0;834;747;89,57;669;78;1;VP Tirol;405;60,54;2;SPÖ;160;23,92;3;FPÖ;42;6,28;4;Grüne;43;6,43;5;DU;10;1,49;6;Liberales Forum;9;1,35;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70608;Ischgl;443;466;0;0;909;834;91,75;793;41;1;VP Tirol;515;64,94;2;SPÖ;52;6,56;3;FPÖ;113;14,25;4;Grüne;23;2,90;5;DU;82;10,34;6;Liberales Forum;8;1,01;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70609;Kappl;881;873;0;0;1754;1625;92,65;1525;100;1;VP Tirol;1235;80,98;2;SPÖ;80;5,25;3;FPÖ;113;7,41;4;Grüne;58;3,80;5;DU;32;2,10;6;Liberales Forum;7;0,46;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70610;Kaunerberg;116;110;0;0;226;177;78,32;171;6;1;VP Tirol;143;83,63;2;SPÖ;6;3,51;3;FPÖ;12;7,02;4;Grüne;5;2,92;5;DU;0;0,00;6;Liberales Forum;5;2,92;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70611;Kaunertal;196;214;0;0;410;384;93,66;369;15;1;VP Tirol;289;78,32;2;SPÖ;34;9,21;3;FPÖ;18;4,88;4;Grüne;16;4,34;5;DU;4;1,08;6;Liberales Forum;8;2,17;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70612;Kauns;160;150;0;0;310;294;94,84;268;26;1;VP Tirol;184;68,66;2;SPÖ;33;12,31;3;FPÖ;20;7,46;4;Grüne;19;7,09;5;DU;11;4,10;6;Liberales Forum;1;0,37;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70613;Ladis;157;154;0;0;311;279;89,71;264;15;1;VP Tirol;160;60,61;2;SPÖ;38;14,39;3;FPÖ;45;17,05;4;Grüne;13;4,92;5;DU;3;1,14;6;Liberales Forum;5;1,89;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70614;Landeck;2442;2856;0;0;5298;4788;90,37;4435;353;1;VP Tirol;1760;39,68;2;SPÖ;1701;38,35;3;FPÖ;443;9,99;4;Grüne;390;8,79;5;DU;53;1,20;6;Liberales Forum;88;1,98;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70615;Nauders;471;516;0;0;987;929;94,12;845;84;1;VP Tirol;562;66,51;2;SPÖ;109;12,90;3;FPÖ;100;11,83;4;Grüne;52;6,15;5;DU;6;0,71;6;Liberales Forum;16;1,89;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70616;Pettneu am Arlberg;487;484;0;0;971;844;86,92;790;54;1;VP Tirol;460;58,23;2;SPÖ;174;22,03;3;FPÖ;53;6,71;4;Grüne;73;9,24;5;DU;16;2,03;6;Liberales Forum;14;1,77;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70617;Pfunds;808;832;0;0;1640;1507;91,89;1394;113;1;VP Tirol;802;57,53;2;SPÖ;299;21,45;3;FPÖ;151;10,83;4;Grüne;112;8,03;5;DU;10;0,72;6;Liberales Forum;20;1,43;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70618;Pians;261;311;0;0;572;528;92,31;511;17;1;VP Tirol;292;57,14;2;SPÖ;124;24,27;3;FPÖ;46;9,00;4;Grüne;30;5,87;5;DU;5;0,98;6;Liberales Forum;14;2,74;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70619;Prutz;494;549;0;0;1043;961;92,14;887;74;1;VP Tirol;439;49,49;2;SPÖ;187;21,08;3;FPÖ;139;15,67;4;Grüne;91;10,26;5;DU;20;2,25;6;Liberales Forum;11;1,24;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70620;Ried im Oberinntal;320;377;0;0;697;629;90,24;586;43;1;VP Tirol;359;61,26;2;SPÖ;93;15,87;3;FPÖ;63;10,75;4;Grüne;45;7,68;5;DU;14;2,39;6;Liberales Forum;12;2,05;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70622;Schönwies;524;560;0;0;1084;998;92,07;922;76;1;VP Tirol;378;41,00;2;SPÖ;366;39,70;3;FPÖ;69;7,48;4;Grüne;76;8,24;5;DU;13;1,41;6;Liberales Forum;20;2,17;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70623;See;327;334;0;0;661;601;90,92;567;34;1;VP Tirol;479;84,48;2;SPÖ;34;6,00;3;FPÖ;31;5,47;4;Grüne;4;0,71;5;DU;12;2,12;6;Liberales Forum;7;1,23;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70624;Serfaus;377;368;0;0;745;681;91,41;632;49;1;VP Tirol;466;73,73;2;SPÖ;65;10,28;3;FPÖ;38;6,01;4;Grüne;34;5,38;5;DU;16;2,53;6;Liberales Forum;13;2,06;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70625;Spiss;39;36;0;0;75;83;100,00;77;6;1;VP Tirol;56;72,73;2;SPÖ;9;11,69;3;FPÖ;9;11,69;4;Grüne;2;2,60;5;DU;0;0,00;6;Liberales Forum;1;1,30;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70621;St. Anton am Arlberg;828;887;0;0;1715;1557;90,79;1447;110;1;VP Tirol;968;66,90;2;SPÖ;125;8,64;3;FPÖ;142;9,81;4;Grüne;135;9,33;5;DU;35;2,42;6;Liberales Forum;42;2,90;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70626;Stanz bei Landeck;189;179;0;0;368;320;86,96;292;28;1;VP Tirol;169;57,88;2;SPÖ;78;26,71;3;FPÖ;21;7,19;4;Grüne;14;4,79;5;DU;6;2,05;6;Liberales Forum;4;1,37;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70627;Strengen;423;431;0;0;854;793;92,86;726;67;1;VP Tirol;411;56,61;2;SPÖ;190;26,17;3;FPÖ;53;7,30;4;Grüne;39;5,37;5;DU;18;2,48;6;Liberales Forum;15;2,07;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70628;Tobadill;165;172;0;0;337;303;89,91;284;19;1;VP Tirol;201;70,77;2;SPÖ;48;16,90;3;FPÖ;14;4,93;4;Grüne;8;2,82;5;DU;10;3,52;6;Liberales Forum;3;1,06;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
706;Landeck;70629;Tösens;225;223;0;0;448;404;90,18;369;35;1;VP Tirol;232;62,87;2;SPÖ;63;17,07;3;FPÖ;41;11,11;4;Grüne;25;6,78;5;DU;2;0,54;6;Liberales Forum;6;1,63;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
