Landtagswahl 2008, 08.06.2008 (Bericht wurde generiert am 16.08.2013 um 11:08)
Bezirk_Id;Bezirk;Gemeinde_Id;Gemeinde;Wahlberechtigte männlich;Wahlberechtigte weiblich;Auslandstiroler Wahlberechtigte männlich;Auslandstiroler Wahlberechtigte weiblich;Wahlberechtigte gesamt;Abgegebene Stimmen;Wahlbeteiligung;Gültige Stimmen;Ungültige Stimmen;Nr./Wählergruppe1;Name/Wählergruppe1;Stimmen/Wählergruppe1;Prozente/Wählergruppe1;Nr./Wählergruppe2;Name/Wählergruppe2;Stimmen/Wählergruppe2;Prozente/Wählergruppe2;Nr./Wählergruppe3;Name/Wählergruppe3;Stimmen/Wählergruppe3;Prozente/Wählergruppe3;Nr./Wählergruppe4;Name/Wählergruppe4;Stimmen/Wählergruppe4;Prozente/Wählergruppe4;Nr./Wählergruppe5;Name/Wählergruppe5;Stimmen/Wählergruppe5;Prozente/Wählergruppe5;Nr./Wählergruppe6;Name/Wählergruppe6;Stimmen/Wählergruppe6;Prozente/Wählergruppe6;Nr./Wählergruppe7;Name/Wählergruppe7;Stimmen/Wählergruppe7;Prozente/Wählergruppe7;
704;Kitzbühel;70403;Fieberbrunn;1615;1681;0;0;3296;2129;64,59;2075;54;1;ÖVP;866;41,73;2;SPÖ;422;20,34;3;GRÜNE;175;8,43;4;FPÖ;227;10,94;5;KPÖ;15;0,72;6;DC;45;2,17;7;FRITZ;325;15,66;
704;Kitzbühel;70404;Going am Wilden Kaiser;615;666;0;0;1281;728;56,83;715;13;1;ÖVP;318;44,48;2;SPÖ;92;12,87;3;GRÜNE;50;6,99;4;FPÖ;117;16,36;5;KPÖ;7;0,98;6;DC;7;0,98;7;FRITZ;124;17,34;
704;Kitzbühel;70405;Hochfilzen;443;438;0;0;881;616;69,92;593;23;1;ÖVP;217;36,59;2;SPÖ;193;32,55;3;GRÜNE;31;5,23;4;FPÖ;58;9,78;5;KPÖ;4;0,67;6;DC;5;0,84;7;FRITZ;85;14,33;
704;Kitzbühel;70406;Hopfgarten im Brixental;2018;2130;0;0;4148;2632;63,45;2592;40;1;ÖVP;1317;50,81;2;SPÖ;364;14,04;3;GRÜNE;162;6,25;4;FPÖ;262;10,11;5;KPÖ;21;0,81;6;DC;54;2,08;7;FRITZ;412;15,90;
704;Kitzbühel;70407;Itter;447;429;0;0;876;614;70,09;600;14;1;ÖVP;267;44,50;2;SPÖ;141;23,50;3;GRÜNE;29;4,83;4;FPÖ;78;13,00;5;KPÖ;6;1,00;6;DC;1;0,17;7;FRITZ;78;13,00;
704;Kitzbühel;70408;Jochberg;551;630;0;0;1181;739;62,57;732;7;1;ÖVP;257;35,11;2;SPÖ;140;19,13;3;GRÜNE;29;3,96;4;FPÖ;146;19,95;5;KPÖ;5;0,68;6;DC;9;1,23;7;FRITZ;146;19,95;
704;Kitzbühel;70409;Kirchberg in Tirol;1771;1870;0;0;3641;2253;61,88;2194;59;1;ÖVP;895;40,79;2;SPÖ;467;21,29;3;GRÜNE;115;5,24;4;FPÖ;271;12,35;5;KPÖ;14;0,64;6;DC;16;0,73;7;FRITZ;416;18,96;
704;Kitzbühel;70410;Kirchdorf in Tirol;1329;1406;0;0;2735;1582;57,84;1558;24;1;ÖVP;662;42,49;2;SPÖ;252;16,17;3;GRÜNE;76;4,88;4;FPÖ;231;14,83;5;KPÖ;19;1,22;6;DC;22;1,41;7;FRITZ;296;19,00;
704;Kitzbühel;70411;Kitzbühel;2832;3393;0;0;6225;3453;55,47;3385;68;1;ÖVP;983;29,04;2;SPÖ;440;13,00;3;GRÜNE;305;9,01;4;FPÖ;498;14,71;5;KPÖ;23;0,68;6;DC;28;0,83;7;FRITZ;1108;32,73;
704;Kitzbühel;70412;Kössen;1424;1487;0;0;2911;1773;60,91;1742;31;1;ÖVP;897;51,49;2;SPÖ;144;8,27;3;GRÜNE;84;4,82;4;FPÖ;265;15,21;5;KPÖ;11;0,63;6;DC;30;1,72;7;FRITZ;311;17,85;
704;Kitzbühel;70413;Oberndorf in Tirol;732;765;0;0;1497;1082;72,28;1062;20;1;ÖVP;402;37,85;2;SPÖ;353;33,24;3;GRÜNE;60;5,65;4;FPÖ;67;6,31;5;KPÖ;5;0,47;6;DC;2;0,19;7;FRITZ;173;16,29;
704;Kitzbühel;70414;Reith bei Kitzbühel;560;636;0;0;1196;739;61,79;734;5;1;ÖVP;334;45,50;2;SPÖ;123;16,76;3;GRÜNE;44;5,99;4;FPÖ;89;12,13;5;KPÖ;5;0,68;6;DC;10;1,36;7;FRITZ;129;17,57;
704;Kitzbühel;70418;Schwendt;298;277;0;0;575;325;56,52;321;4;1;ÖVP;182;56,70;2;SPÖ;33;10,28;3;GRÜNE;16;4,98;4;FPÖ;28;8,72;5;KPÖ;3;0,93;6;DC;2;0,62;7;FRITZ;57;17,76;
704;Kitzbühel;70415;St. Jakob in Haus;255;251;0;0;506;353;69,76;346;7;1;ÖVP;150;43,35;2;SPÖ;59;17,05;3;GRÜNE;20;5,78;4;FPÖ;31;8,96;5;KPÖ;11;3,18;6;DC;8;2,31;7;FRITZ;67;19,36;
704;Kitzbühel;70416;St. Johann in Tirol;2915;3282;0;0;6197;3624;58,48;3552;72;1;ÖVP;1292;36,37;2;SPÖ;557;15,68;3;GRÜNE;436;12,27;4;FPÖ;555;15,63;5;KPÖ;44;1,24;6;DC;51;1,44;7;FRITZ;617;17,37;
704;Kitzbühel;70417;St. Ulrich am Pillersee;567;552;0;0;1119;714;63,81;690;24;1;ÖVP;371;53,77;2;SPÖ;71;10,29;3;GRÜNE;55;7,97;4;FPÖ;79;11,45;5;KPÖ;7;1,01;6;DC;13;1,88;7;FRITZ;94;13,62;
704;Kitzbühel;70419;Waidring;683;698;0;0;1381;919;66,55;901;18;1;ÖVP;400;44,40;2;SPÖ;134;14,87;3;GRÜNE;54;5,99;4;FPÖ;103;11,43;5;KPÖ;5;0,55;6;DC;12;1,33;7;FRITZ;193;21,42;
704;Kitzbühel;70420;Westendorf;1286;1345;0;0;2631;1738;66,06;1705;33;1;ÖVP;940;55,13;2;SPÖ;261;15,31;3;GRÜNE;93;5,45;4;FPÖ;140;8,21;5;KPÖ;6;0,35;6;DC;15;0,88;7;FRITZ;250;14,66;
705;Kufstein;70501;Alpbach;961;927;0;0;1888;1303;69,01;1293;10;1;ÖVP;807;62,41;2;SPÖ;68;5,26;3;GRÜNE;66;5,10;4;FPÖ;145;11,21;5;KPÖ;7;0,54;6;DC;10;0,77;7;FRITZ;190;14,69;
705;Kufstein;70502;Angath;326;340;1;2;666;406;60,96;399;7;1;ÖVP;146;36,59;2;SPÖ;87;21,80;3;GRÜNE;38;9,52;4;FPÖ;59;14,79;5;KPÖ;6;1,50;6;DC;2;0,50;7;FRITZ;61;15,29;
705;Kufstein;70528;Angerberg;691;668;1;0;1359;896;65,93;881;15;1;ÖVP;365;41,43;2;SPÖ;124;14,07;3;GRÜNE;84;9,53;4;FPÖ;153;17,37;5;KPÖ;6;0,68;6;DC;7;0,79;7;FRITZ;142;16,12;
705;Kufstein;70503;Bad Häring;879;953;0;0;1832;1222;66,70;1201;21;1;ÖVP;370;30,81;2;SPÖ;399;33,22;3;GRÜNE;127;10,57;4;FPÖ;112;9,33;5;KPÖ;9;0,75;6;DC;9;0,75;7;FRITZ;175;14,57;
705;Kufstein;70504;Brandenberg;607;595;0;0;1202;769;63,98;754;15;1;ÖVP;418;55,44;2;SPÖ;127;16,84;3;GRÜNE;44;5,84;4;FPÖ;62;8,22;5;KPÖ;4;0,53;6;DC;1;0,13;7;FRITZ;98;13,00;
705;Kufstein;70505;Breitenbach am Inn;1192;1206;0;0;2398;1679;70,02;1657;22;1;ÖVP;796;48,04;2;SPÖ;271;16,35;3;GRÜNE;128;7,72;4;FPÖ;187;11,29;5;KPÖ;14;0,84;6;DC;18;1,09;7;FRITZ;243;14,67;
705;Kufstein;70506;Brixlegg;1020;1126;0;0;2146;1403;65,38;1379;24;1;ÖVP;519;37,64;2;SPÖ;197;14,29;3;GRÜNE;140;10,15;4;FPÖ;260;18,85;5;KPÖ;21;1,52;6;DC;12;0,87;7;FRITZ;230;16,68;
705;Kufstein;70508;Ebbs;1784;1900;0;0;3684;2436;66,12;2402;34;1;ÖVP;1039;43,26;2;SPÖ;266;11,07;3;GRÜNE;169;7,04;4;FPÖ;541;22,52;5;KPÖ;17;0,71;6;DC;30;1,25;7;FRITZ;340;14,15;
705;Kufstein;70509;Ellmau;868;916;0;0;1784;1053;59,02;1030;23;1;ÖVP;462;44,85;2;SPÖ;143;13,88;3;GRÜNE;58;5,63;4;FPÖ;143;13,88;5;KPÖ;9;0,87;6;DC;13;1,26;7;FRITZ;202;19,61;
705;Kufstein;70510;Erl;489;478;0;0;967;667;68,98;651;16;1;ÖVP;361;55,45;2;SPÖ;92;14,13;3;GRÜNE;38;5,84;4;FPÖ;47;7,22;5;KPÖ;4;0,61;6;DC;4;0,61;7;FRITZ;105;16,13;
705;Kufstein;70511;Kirchbichl;1913;2081;0;0;3994;2529;63,32;2474;55;1;ÖVP;748;30,23;2;SPÖ;732;29,59;3;GRÜNE;196;7,92;4;FPÖ;352;14,23;5;KPÖ;21;0,85;6;DC;14;0,57;7;FRITZ;411;16,61;
705;Kufstein;70512;Kramsach;1680;1826;0;0;3506;2283;65,12;2239;44;1;ÖVP;834;37,25;2;SPÖ;429;19,16;3;GRÜNE;263;11,75;4;FPÖ;277;12,37;5;KPÖ;31;1,38;6;DC;9;0,40;7;FRITZ;396;17,69;
705;Kufstein;70513;Kufstein;5288;6183;0;0;11471;6748;58,83;6635;113;1;ÖVP;1931;29,10;2;SPÖ;1013;15,27;3;GRÜNE;789;11,89;4;FPÖ;1437;21,66;5;KPÖ;102;1,54;6;DC;65;0,98;7;FRITZ;1298;19,56;
705;Kufstein;70514;Kundl;1433;1504;0;0;2937;1889;64,32;1862;27;1;ÖVP;671;36,04;2;SPÖ;566;30,40;3;GRÜNE;156;8,38;4;FPÖ;173;9,29;5;KPÖ;12;0,64;6;DC;31;1,66;7;FRITZ;253;13,59;
705;Kufstein;70515;Langkampfen;1393;1425;0;0;2818;1859;65,97;1834;25;1;ÖVP;609;33,21;2;SPÖ;454;24,75;3;GRÜNE;124;6,76;4;FPÖ;307;16,74;5;KPÖ;23;1,25;6;DC;19;1,04;7;FRITZ;298;16,25;
705;Kufstein;70516;Mariastein;110;113;0;0;223;171;76,68;165;6;1;ÖVP;64;38,79;2;SPÖ;23;13,94;3;GRÜNE;18;10,91;4;FPÖ;23;13,94;5;KPÖ;1;0,61;6;DC;2;1,21;7;FRITZ;34;20,61;
705;Kufstein;70517;Münster;1114;1183;0;0;2297;1502;65,39;1479;23;1;ÖVP;504;34,08;2;SPÖ;331;22,38;3;GRÜNE;105;7,10;4;FPÖ;175;11,83;5;KPÖ;18;1,22;6;DC;14;0,95;7;FRITZ;332;22,45;
705;Kufstein;70518;Niederndorf;902;965;0;0;1867;1242;66,52;1217;25;1;ÖVP;542;44,54;2;SPÖ;77;6,33;3;GRÜNE;75;6,16;4;FPÖ;283;23,25;5;KPÖ;13;1,07;6;DC;18;1,48;7;FRITZ;209;17,17;
705;Kufstein;70519;Niederndorferberg;239;199;0;0;438;292;66,67;290;2;1;ÖVP;185;63,79;2;SPÖ;12;4,14;3;GRÜNE;12;4,14;4;FPÖ;47;16,21;5;KPÖ;0;0,00;6;DC;2;0,69;7;FRITZ;32;11,03;
705;Kufstein;70520;Radfeld;743;814;0;0;1557;977;62,75;964;13;1;ÖVP;276;28,63;2;SPÖ;252;26,14;3;GRÜNE;66;6,85;4;FPÖ;148;15,35;5;KPÖ;10;1,04;6;DC;3;0,31;7;FRITZ;209;21,68;
705;Kufstein;70521;Rattenberg;156;152;1;1;308;203;65,91;202;1;1;ÖVP;65;32,18;2;SPÖ;34;16,83;3;GRÜNE;19;9,41;4;FPÖ;37;18,32;5;KPÖ;6;2,97;6;DC;3;1,49;7;FRITZ;38;18,81;
705;Kufstein;70522;Reith im Alpbachtal;990;1001;0;0;1991;1345;67,55;1321;24;1;ÖVP;632;47,84;2;SPÖ;194;14,69;3;GRÜNE;89;6,74;4;FPÖ;166;12,57;5;KPÖ;17;1,29;6;DC;10;0,76;7;FRITZ;213;16,12;
705;Kufstein;70523;Rettenschöss;173;146;0;0;319;244;76,49;236;8;1;ÖVP;170;72,03;2;SPÖ;13;5,51;3;GRÜNE;14;5,93;4;FPÖ;16;6,78;5;KPÖ;1;0,42;6;DC;0;0,00;7;FRITZ;22;9,32;
705;Kufstein;70524;Scheffau am Wilden Kaiser;447;478;0;0;925;592;64,00;586;6;1;ÖVP;328;55,97;2;SPÖ;64;10,92;3;GRÜNE;29;4,95;4;FPÖ;55;9,39;5;KPÖ;5;0,85;6;DC;10;1,71;7;FRITZ;95;16,21;
705;Kufstein;70525;Schwoich;859;888;1;0;1747;1210;69,26;1195;15;1;ÖVP;547;45,77;2;SPÖ;175;14,64;3;GRÜNE;76;6,36;4;FPÖ;150;12,55;5;KPÖ;9;0,75;6;DC;18;1,51;7;FRITZ;220;18,41;
705;Kufstein;70526;Söll;1278;1281;0;0;2559;1723;67,33;1699;24;1;ÖVP;881;51,85;2;SPÖ;276;16,24;3;GRÜNE;93;5,47;4;FPÖ;204;12,01;5;KPÖ;7;0,41;6;DC;22;1,29;7;FRITZ;216;12,71;
705;Kufstein;70527;Thiersee;1039;1007;0;0;2046;1463;71,51;1451;12;1;ÖVP;827;57,00;2;SPÖ;164;11,30;3;GRÜNE;78;5,38;4;FPÖ;147;10,13;5;KPÖ;10;0,69;6;DC;42;2,89;7;FRITZ;183;12,61;
705;Kufstein;70529;Walchsee;607;650;0;0;1257;840;66,83;831;9;1;ÖVP;449;54,03;2;SPÖ;46;5,54;3;GRÜNE;36;4,33;4;FPÖ;160;19,25;5;KPÖ;9;1,08;6;DC;10;1,20;7;FRITZ;121;14,56;
705;Kufstein;70530;Wildschönau;1483;1518;0;0;3001;1991;66,34;1948;43;1;ÖVP;1197;61,45;2;SPÖ;141;7,24;3;GRÜNE;90;4,62;4;FPÖ;187;9,60;5;KPÖ;8;0,41;6;DC;21;1,08;7;FRITZ;304;15,61;
705;Kufstein;70531;Wörgl;4022;4500;0;0;8522;4878;57,24;4777;101;1;ÖVP;1174;24,58;2;SPÖ;1047;21,92;3;GRÜNE;653;13,67;4;FPÖ;851;17,81;5;KPÖ;59;1,24;6;DC;34;0,71;7;FRITZ;959;20,08;
706;Landeck;70601;Faggen;125;121;0;0;246;157;63,82;157;0;1;ÖVP;98;62,42;2;SPÖ;18;11,46;3;GRÜNE;5;3,18;4;FPÖ;13;8,28;5;KPÖ;2;1,27;6;DC;2;1,27;7;FRITZ;19;12,10;
706;Landeck;70602;Fendels;91;99;0;0;190;162;85,26;160;2;1;ÖVP;110;68,75;2;SPÖ;19;11,87;3;GRÜNE;2;1,25;4;FPÖ;9;5,63;5;KPÖ;0;0,00;6;DC;2;1,25;7;FRITZ;18;11,25;
706;Landeck;70603;Fiss;343;323;0;0;666;465;69,82;460;5;1;ÖVP;360;78,26;2;SPÖ;23;5,00;3;GRÜNE;15;3,26;4;FPÖ;24;5,22;5;KPÖ;2;0,43;6;DC;8;1,74;7;FRITZ;28;6,09;
706;Landeck;70604;Fließ;1142;1122;0;0;2264;1651;72,92;1629;22;1;ÖVP;639;39,23;2;SPÖ;726;44,57;3;GRÜNE;52;3,19;4;FPÖ;108;6,63;5;KPÖ;5;0,31;6;DC;18;1,10;7;FRITZ;81;4,97;
706;Landeck;70605;Flirsch;389;358;0;0;747;481;64,39;473;8;1;ÖVP;234;49,47;2;SPÖ;89;18,82;3;GRÜNE;23;4,86;4;FPÖ;40;8,46;5;KPÖ;5;1,06;6;DC;4;0,85;7;FRITZ;78;16,49;
706;Landeck;70606;Galtür;295;302;0;0;597;444;74,37;436;8;1;ÖVP;303;69,50;2;SPÖ;18;4,13;3;GRÜNE;16;3,67;4;FPÖ;44;10,09;5;KPÖ;6;1,38;6;DC;18;4,13;7;FRITZ;31;7,11;
706;Landeck;70607;Grins;510;513;0;0;1023;727;71,07;718;9;1;ÖVP;369;51,39;2;SPÖ;119;16,57;3;GRÜNE;38;5,29;4;FPÖ;60;8,36;5;KPÖ;3;0,42;6;DC;8;1,11;7;FRITZ;121;16,85;
706;Landeck;70608;Ischgl;573;589;0;0;1162;709;61,02;694;15;1;ÖVP;412;59,37;2;SPÖ;61;8,79;3;GRÜNE;18;2,59;4;FPÖ;90;12,97;5;KPÖ;9;1,30;6;DC;26;3,75;7;FRITZ;78;11,24;
706;Landeck;70609;Kappl;1015;1018;0;0;2033;1484;73,00;1459;25;1;ÖVP;885;60,66;2;SPÖ;143;9,80;3;GRÜNE;40;2,74;4;FPÖ;161;11,03;5;KPÖ;6;0,41;6;DC;44;3,02;7;FRITZ;180;12,34;
706;Landeck;70610;Kaunerberg;151;129;0;0;280;184;65,71;181;3;1;ÖVP;151;83,43;2;SPÖ;13;7,18;3;GRÜNE;1;0,55;4;FPÖ;3;1,66;5;KPÖ;0;0,00;6;DC;3;1,66;7;FRITZ;10;5,52;
706;Landeck;70611;Kaunertal;231;233;0;0;464;344;74,14;339;5;1;ÖVP;231;68,14;2;SPÖ;35;10,32;3;GRÜNE;19;5,60;4;FPÖ;21;6,19;5;KPÖ;2;0,59;6;DC;7;2,06;7;FRITZ;24;7,08;
706;Landeck;70612;Kauns;187;178;0;0;365;238;65,21;232;6;1;ÖVP;148;63,79;2;SPÖ;21;9,05;3;GRÜNE;12;5,17;4;FPÖ;15;6,47;5;KPÖ;3;1,29;6;DC;7;3,02;7;FRITZ;26;11,21;
706;Landeck;70613;Ladis;208;185;0;0;393;223;56,74;222;1;1;ÖVP;136;61,26;2;SPÖ;24;10,81;3;GRÜNE;9;4,05;4;FPÖ;18;8,11;5;KPÖ;2;0,90;6;DC;0;0,00;7;FRITZ;33;14,86;
706;Landeck;70614;Landeck;2660;2948;0;0;5608;3549;63,28;3465;84;1;ÖVP;1267;36,57;2;SPÖ;902;26,03;3;GRÜNE;293;8,46;4;FPÖ;478;13,80;5;KPÖ;31;0,89;6;DC;72;2,08;7;FRITZ;422;12,18;
706;Landeck;70615;Nauders;560;578;0;0;1138;654;57,47;645;9;1;ÖVP;392;60,78;2;SPÖ;65;10,08;3;GRÜNE;13;2,02;4;FPÖ;51;7,91;5;KPÖ;4;0,62;6;DC;11;1,71;7;FRITZ;109;16,90;
706;Landeck;70616;Pettneu am Arlberg;573;550;0;0;1123;699;62,24;687;12;1;ÖVP;308;44,83;2;SPÖ;111;16,16;3;GRÜNE;60;8,73;4;FPÖ;80;11,64;5;KPÖ;3;0,44;6;DC;15;2,18;7;FRITZ;110;16,01;
706;Landeck;70617;Pfunds;950;971;0;0;1921;1272;66,22;1252;20;1;ÖVP;667;53,27;2;SPÖ;175;13,98;3;GRÜNE;93;7,43;4;FPÖ;90;7,19;5;KPÖ;7;0,56;6;DC;17;1,36;7;FRITZ;203;16,21;
706;Landeck;70618;Pians;305;308;0;0;613;391;63,78;386;5;1;ÖVP;184;47,67;2;SPÖ;62;16,06;3;GRÜNE;25;6,48;4;FPÖ;40;10,36;5;KPÖ;0;0,00;6;DC;16;4,15;7;FRITZ;59;15,28;
706;Landeck;70619;Prutz;621;606;0;0;1227;779;63,49;767;12;1;ÖVP;329;42,89;2;SPÖ;154;20,08;3;GRÜNE;70;9,13;4;FPÖ;71;9,26;5;KPÖ;7;0,91;6;DC;24;3,13;7;FRITZ;112;14,60;
706;Landeck;70620;Ried im Oberinntal;455;492;0;0;947;579;61,14;564;15;1;ÖVP;289;51,24;2;SPÖ;73;12,94;3;GRÜNE;40;7,09;4;FPÖ;42;7,45;5;KPÖ;8;1,42;6;DC;6;1,06;7;FRITZ;106;18,79;
706;Landeck;70622;Schönwies;622;668;0;0;1290;863;66,90;839;24;1;ÖVP;287;34,21;2;SPÖ;282;33,61;3;GRÜNE;39;4,65;4;FPÖ;90;10,73;5;KPÖ;11;1,31;6;DC;16;1,91;7;FRITZ;114;13,59;
706;Landeck;70623;See;450;415;0;0;865;585;67,63;576;9;1;ÖVP;360;62,50;2;SPÖ;61;10,59;3;GRÜNE;9;1,56;4;FPÖ;62;10,76;5;KPÖ;4;0,69;6;DC;42;7,29;7;FRITZ;38;6,60;
706;Landeck;70624;Serfaus;423;434;0;0;857;552;64,41;546;6;1;ÖVP;345;63,19;2;SPÖ;47;8,61;3;GRÜNE;48;8,79;4;FPÖ;31;5,68;5;KPÖ;3;0,55;6;DC;13;2,38;7;FRITZ;59;10,81;
706;Landeck;70625;Spiss;58;36;0;0;94;65;69,15;65;0;1;ÖVP;50;76,92;2;SPÖ;5;7,69;3;GRÜNE;3;4,62;4;FPÖ;3;4,62;5;KPÖ;0;0,00;6;DC;0;0,00;7;FRITZ;4;6,15;
706;Landeck;70621;St. Anton am Arlberg;896;962;0;0;1858;1082;58,23;1062;20;1;ÖVP;586;55,18;2;SPÖ;89;8,38;3;GRÜNE;83;7,82;4;FPÖ;66;6,21;5;KPÖ;2;0,19;6;DC;16;1,51;7;FRITZ;220;20,72;
706;Landeck;70626;Stanz bei Landeck;259;232;0;0;491;316;64,36;303;13;1;ÖVP;151;49,83;2;SPÖ;66;21,78;3;GRÜNE;16;5,28;4;FPÖ;25;8,25;5;KPÖ;3;0,99;6;DC;7;2,31;7;FRITZ;35;11,55;
706;Landeck;70627;Strengen;486;497;0;0;983;611;62,16;594;17;1;ÖVP;302;50,84;2;SPÖ;104;17,51;3;GRÜNE;23;3,87;4;FPÖ;39;6,57;5;KPÖ;6;1,01;6;DC;16;2,69;7;FRITZ;104;17,51;
706;Landeck;70628;Tobadill;209;213;0;0;422;273;64,69;266;7;1;ÖVP;165;62,03;2;SPÖ;27;10,15;3;GRÜNE;14;5,26;4;FPÖ;18;6,77;5;KPÖ;9;3,38;6;DC;6;2,26;7;FRITZ;27;10,15;
706;Landeck;70629;Tösens;274;255;0;0;529;296;55,95;287;9;1;ÖVP;160;55,75;2;SPÖ;26;9,06;3;GRÜNE;8;2,79;4;FPÖ;25;8,71;5;KPÖ;3;1,05;6;DC;9;3,14;7;FRITZ;56;19,51;
706;Landeck;70630;Zams;1219;1359;0;0;2578;1738;67,42;1709;29;1;ÖVP;810;47,40;2;SPÖ;340;19,89;3;GRÜNE;150;8,78;4;FPÖ;186;10,88;5;KPÖ;13;0,76;6;DC;22;1,29;7;FRITZ;188;11,00;
707;Lienz;70701;Abfaltersbach;256;238;0;0;494;362;73,28;342;20;1;ÖVP;237;69,30;2;SPÖ;19;5,56;3;GRÜNE;9;2,63;4;FPÖ;27;7,89;5;KPÖ;0;0,00;6;DC;9;2,63;7;FRITZ;41;11,99;
707;Lienz;70702;Ainet;389;371;0;0;760;495;65,13;478;17;1;ÖVP;197;41,21;2;SPÖ;52;10,88;3;GRÜNE;43;9,00;4;FPÖ;62;12,97;5;KPÖ;3;0,63;6;DC;35;7,32;7;FRITZ;86;17,99;
707;Lienz;70703;Amlach;147;147;0;0;294;180;61,22;174;6;1;ÖVP;70;40,23;2;SPÖ;28;16,09;3;GRÜNE;10;5,75;4;FPÖ;36;20,69;5;KPÖ;3;1,72;6;DC;4;2,30;7;FRITZ;23;13,22;
707;Lienz;70704;Anras;516;511;0;0;1027;659;64,17;644;15;1;ÖVP;377;58,54;2;SPÖ;79;12,27;3;GRÜNE;37;5,75;4;FPÖ;62;9,63;5;KPÖ;5;0,78;6;DC;2;0,31;7;FRITZ;82;12,73;
707;Lienz;70705;Assling;800;763;0;0;1563;1106;70,76;1082;24;1;ÖVP;654;60,44;2;SPÖ;109;10,07;3;GRÜNE;73;6,75;4;FPÖ;119;11,00;5;KPÖ;5;0,46;6;DC;16;1,48;7;FRITZ;106;9,80;
707;Lienz;70706;Außervillgraten;379;301;0;0;680;505;74,26;496;9;1;ÖVP;336;67,74;2;SPÖ;40;8,06;3;GRÜNE;19;3,83;4;FPÖ;47;9,48;5;KPÖ;4;0,81;6;DC;2;0,40;7;FRITZ;48;9,68;
707;Lienz;70707;Dölsach;879;900;0;0;1779;1010;56,77;987;23;1;ÖVP;379;38,40;2;SPÖ;179;18,14;3;GRÜNE;65;6,59;4;FPÖ;184;18,64;5;KPÖ;14;1,42;6;DC;12;1,22;7;FRITZ;154;15,60;
707;Lienz;70708;Gaimberg;338;354;0;0;692;452;65,32;438;14;1;ÖVP;193;44,06;2;SPÖ;57;13,01;3;GRÜNE;50;11,42;4;FPÖ;65;14,84;5;KPÖ;3;0,68;6;DC;11;2,51;7;FRITZ;59;13,47;
707;Lienz;70735;Heinfels;392;386;0;0;778;528;67,87;513;15;1;ÖVP;280;54,58;2;SPÖ;37;7,21;3;GRÜNE;37;7,21;4;FPÖ;54;10,53;5;KPÖ;9;1,75;6;DC;11;2,14;7;FRITZ;85;16,57;
707;Lienz;70709;Hopfgarten in Defereggen;333;303;0;0;636;434;68,24;419;15;1;ÖVP;304;72,55;2;SPÖ;15;3,58;3;GRÜNE;14;3,34;4;FPÖ;54;12,89;5;KPÖ;0;0,00;6;DC;4;0,95;7;FRITZ;28;6,68;
707;Lienz;70710;Innervillgraten;381;368;0;0;749;531;70,89;520;11;1;ÖVP;415;79,81;2;SPÖ;9;1,73;3;GRÜNE;23;4,42;4;FPÖ;37;7,12;5;KPÖ;0;0,00;6;DC;3;0,58;7;FRITZ;33;6,35;
707;Lienz;70711;Iselsberg-Stronach;228;257;0;0;485;253;52,16;249;4;1;ÖVP;114;45,78;2;SPÖ;32;12,85;3;GRÜNE;22;8,84;4;FPÖ;31;12,45;5;KPÖ;4;1,61;6;DC;10;4,02;7;FRITZ;36;14,46;
707;Lienz;70712;Kals am Großglockner;474;523;0;0;997;590;59,18;581;9;1;ÖVP;410;70,57;2;SPÖ;39;6,71;3;GRÜNE;19;3,27;4;FPÖ;66;11,36;5;KPÖ;0;0,00;6;DC;11;1,89;7;FRITZ;36;6,20;
707;Lienz;70713;Kartitsch;349;347;0;0;696;483;69,40;472;11;1;ÖVP;301;63,77;2;SPÖ;24;5,08;3;GRÜNE;28;5,93;4;FPÖ;36;7,63;5;KPÖ;2;0,42;6;DC;5;1,06;7;FRITZ;76;16,10;
707;Lienz;70714;Lavant;112;109;0;0;221;142;64,25;141;1;1;ÖVP;80;56,74;2;SPÖ;7;4,96;3;GRÜNE;6;4,26;4;FPÖ;20;14,18;5;KPÖ;0;0,00;6;DC;2;1,42;7;FRITZ;26;18,44;
707;Lienz;70715;Leisach;332;363;0;0;695;414;59,57;402;12;1;ÖVP;148;36,82;2;SPÖ;70;17,41;3;GRÜNE;53;13,18;4;FPÖ;51;12,69;5;KPÖ;4;1,00;6;DC;7;1,74;7;FRITZ;69;17,16;
707;Lienz;70716;Lienz;4358;5385;0;0;9743;5825;59,79;5693;132;1;ÖVP;1765;31,00;2;SPÖ;1406;24,70;3;GRÜNE;749;13,16;4;FPÖ;841;14,77;5;KPÖ;42;0,74;6;DC;77;1,35;7;FRITZ;813;14,28;
707;Lienz;70717;Matrei in Osttirol;1937;1902;0;0;3839;2678;69,76;2650;28;1;ÖVP;1688;63,70;2;SPÖ;134;5,06;3;GRÜNE;221;8,34;4;FPÖ;356;13,43;5;KPÖ;2;0,08;6;DC;41;1,55;7;FRITZ;208;7,85;
707;Lienz;70718;Nikolsdorf;343;353;0;0;696;467;67,10;463;4;1;ÖVP;240;51,84;2;SPÖ;54;11,66;3;GRÜNE;29;6,26;4;FPÖ;51;11,02;5;KPÖ;7;1,51;6;DC;2;0,43;7;FRITZ;80;17,28;
